collision_class,key,multiplicity,members,symbols,resolution,note
duplicate_unversioned_ensembl_id_within_gse174367,ENSG00000234622,2,ENSG00000234622.6|ENSG00000234622.6_PAR_Y,AL683807.2,RETAINED_UNRESOLVED,all such groups are PAR_Y pairs; see par_y class
duplicate_unversioned_ensembl_id_within_gse174367,ENSG00000234958,2,ENSG00000234958.6|ENSG00000234958.6_PAR_Y,FABP5P13,RETAINED_UNRESOLVED,all such groups are PAR_Y pairs; see par_y class
duplicate_unversioned_ensembl_id_within_gse174367,ENSG00000236017,2,ENSG00000236017.8|ENSG00000236017.8_PAR_Y,ASMTL-AS1,RETAINED_UNRESOLVED,all such groups are PAR_Y pairs; see par_y class
duplicate_unversioned_ensembl_id_within_gse174367,ENSG00000236871,2,ENSG00000236871.7|ENSG00000236871.7_PAR_Y,LINC00106,RETAINED_UNRESOLVED,all such groups are PAR_Y pairs; see par_y class
duplicate_unversioned_ensembl_id_within_gse174367,ENSG00000237040,2,ENSG00000237040.6|ENSG00000237040.6_PAR_Y,DPH3P2,RETAINED_UNRESOLVED,all such groups are PAR_Y pairs; see par_y class
duplicate_unversioned_ensembl_id_within_gse174367,ENSG00000237531,2,ENSG00000237531.6|ENSG00000237531.6_PAR_Y,AL672277.1,RETAINED_UNRESOLVED,all such groups are PAR_Y pairs; see par_y class
duplicate_unversioned_ensembl_id_within_gse174367,ENSG00000237801,2,ENSG00000237801.6|ENSG00000237801.6_PAR_Y,AMD1P2,RETAINED_UNRESOLVED,all such groups are PAR_Y pairs; see par_y class
duplicate_unversioned_ensembl_id_within_gse174367,ENSG00000265658,2,ENSG00000265658.6|ENSG00000265658.6_PAR_Y,MIR3690,RETAINED_UNRESOLVED,all such groups are PAR_Y pairs; see par_y class
duplicate_unversioned_ensembl_id_within_gse174367,ENSG00000270726,2,ENSG00000270726.6|ENSG00000270726.6_PAR_Y,AJ271736.1,RETAINED_UNRESOLVED,all such groups are PAR_Y pairs; see par_y class
duplicate_unversioned_ensembl_id_within_gse174367,ENSG00000275287,2,ENSG00000275287.5|ENSG00000275287.5_PAR_Y,RF00017,RETAINED_UNRESOLVED,all such groups are PAR_Y pairs; see par_y class
duplicate_unversioned_ensembl_id_within_gse174367,ENSG00000277120,2,ENSG00000277120.5|ENSG00000277120.5_PAR_Y,MIR6089,RETAINED_UNRESOLVED,all such groups are PAR_Y pairs; see par_y class
duplicate_unversioned_ensembl_id_within_gse174367,ENSG00000280767,2,ENSG00000280767.3|ENSG00000280767.3_PAR_Y,AL732314.4,RETAINED_UNRESOLVED,all such groups are PAR_Y pairs; see par_y class
duplicate_unversioned_ensembl_id_within_gse174367,ENSG00000281849,2,ENSG00000281849.3|ENSG00000281849.3_PAR_Y,AL732314.6,RETAINED_UNRESOLVED,all such groups are PAR_Y pairs; see par_y class
par_y_x_y_locus_collision_against_full104_address,ENSG00000002586,2,ENSG00000002586.19|ENSG00000002586.19_PAR_Y,CD99,RETAINED_UNRESOLVED,X and Y pseudoautosomal copies are distinct physical loci that collapse onto one FULL104 Ensembl address; summing them would merge two chromosomes' counts
par_y_x_y_locus_collision_against_full104_address,ENSG00000124333,2,ENSG00000124333.15|ENSG00000124333.15_PAR_Y,VAMP7,RETAINED_UNRESOLVED,X and Y pseudoautosomal copies are distinct physical loci that collapse onto one FULL104 Ensembl address; summing them would merge two chromosomes' counts
par_y_x_y_locus_collision_against_full104_address,ENSG00000124334,2,ENSG00000124334.17|ENSG00000124334.17_PAR_Y,IL9R,RETAINED_UNRESOLVED,X and Y pseudoautosomal copies are distinct physical loci that collapse onto one FULL104 Ensembl address; summing them would merge two chromosomes' counts
par_y_x_y_locus_collision_against_full104_address,ENSG00000167393,2,ENSG00000167393.17|ENSG00000167393.17_PAR_Y,PPP2R3B,RETAINED_UNRESOLVED,X and Y pseudoautosomal copies are distinct physical loci that collapse onto one FULL104 Ensembl address; summing them would merge two chromosomes' counts
par_y_x_y_locus_collision_against_full104_address,ENSG00000168939,2,ENSG00000168939.11|ENSG00000168939.11_PAR_Y,SPRY3,RETAINED_UNRESOLVED,X and Y pseudoautosomal copies are distinct physical loci that collapse onto one FULL104 Ensembl address; summing them would merge two chromosomes' counts
par_y_x_y_locus_collision_against_full104_address,ENSG00000169084,2,ENSG00000169084.13|ENSG00000169084.13_PAR_Y,DHRSX,RETAINED_UNRESOLVED,X and Y pseudoautosomal copies are distinct physical loci that collapse onto one FULL104 Ensembl address; summing them would merge two chromosomes' counts
par_y_x_y_locus_collision_against_full104_address,ENSG00000169093,2,ENSG00000169093.15|ENSG00000169093.15_PAR_Y,ASMTL,RETAINED_UNRESOLVED,X and Y pseudoautosomal copies are distinct physical loci that collapse onto one FULL104 Ensembl address; summing them would merge two chromosomes' counts
par_y_x_y_locus_collision_against_full104_address,ENSG00000169100,2,ENSG00000169100.13|ENSG00000169100.13_PAR_Y,SLC25A6,RETAINED_UNRESOLVED,X and Y pseudoautosomal copies are distinct physical loci that collapse onto one FULL104 Ensembl address; summing them would merge two chromosomes' counts
par_y_x_y_locus_collision_against_full104_address,ENSG00000178605,2,ENSG00000178605.13|ENSG00000178605.13_PAR_Y,GTPBP6,RETAINED_UNRESOLVED,X and Y pseudoautosomal copies are distinct physical loci that collapse onto one FULL104 Ensembl address; summing them would merge two chromosomes' counts
par_y_x_y_locus_collision_against_full104_address,ENSG00000182162,2,ENSG00000182162.10|ENSG00000182162.10_PAR_Y,P2RY8,RETAINED_UNRESOLVED,X and Y pseudoautosomal copies are distinct physical loci that collapse onto one FULL104 Ensembl address; summing them would merge two chromosomes' counts
par_y_x_y_locus_collision_against_full104_address,ENSG00000182378,2,ENSG00000182378.13|ENSG00000182378.13_PAR_Y,PLCXD1,RETAINED_UNRESOLVED,X and Y pseudoautosomal copies are distinct physical loci that collapse onto one FULL104 Ensembl address; summing them would merge two chromosomes' counts
par_y_x_y_locus_collision_against_full104_address,ENSG00000182484,2,ENSG00000182484.15|ENSG00000182484.15_PAR_Y,WASH6P,RETAINED_UNRESOLVED,X and Y pseudoautosomal copies are distinct physical loci that collapse onto one FULL104 Ensembl address; summing them would merge two chromosomes' counts
par_y_x_y_locus_collision_against_full104_address,ENSG00000185203,2,ENSG00000185203.12|ENSG00000185203.12_PAR_Y,WASIR1,RETAINED_UNRESOLVED,X and Y pseudoautosomal copies are distinct physical loci that collapse onto one FULL104 Ensembl address; summing them would merge two chromosomes' counts
par_y_x_y_locus_collision_against_full104_address,ENSG00000185291,2,ENSG00000185291.11|ENSG00000185291.11_PAR_Y,IL3RA,RETAINED_UNRESOLVED,X and Y pseudoautosomal copies are distinct physical loci that collapse onto one FULL104 Ensembl address; summing them would merge two chromosomes' counts
par_y_x_y_locus_collision_against_full104_address,ENSG00000185960,2,ENSG00000185960.14|ENSG00000185960.14_PAR_Y,SHOX,RETAINED_UNRESOLVED,X and Y pseudoautosomal copies are distinct physical loci that collapse onto one FULL104 Ensembl address; summing them would merge two chromosomes' counts
par_y_x_y_locus_collision_against_full104_address,ENSG00000196433,2,ENSG00000196433.12|ENSG00000196433.12_PAR_Y,ASMT,RETAINED_UNRESOLVED,X and Y pseudoautosomal copies are distinct physical loci that collapse onto one FULL104 Ensembl address; summing them would merge two chromosomes' counts
par_y_x_y_locus_collision_against_full104_address,ENSG00000197976,2,ENSG00000197976.11|ENSG00000197976.11_PAR_Y,AKAP17A,RETAINED_UNRESOLVED,X and Y pseudoautosomal copies are distinct physical loci that collapse onto one FULL104 Ensembl address; summing them would merge two chromosomes' counts
par_y_x_y_locus_collision_against_full104_address,ENSG00000198223,2,ENSG00000198223.16|ENSG00000198223.16_PAR_Y,CSF2RA,RETAINED_UNRESOLVED,X and Y pseudoautosomal copies are distinct physical loci that collapse onto one FULL104 Ensembl address; summing them would merge two chromosomes' counts
par_y_x_y_locus_collision_against_full104_address,ENSG00000205755,2,ENSG00000205755.11|ENSG00000205755.11_PAR_Y,CRLF2,RETAINED_UNRESOLVED,X and Y pseudoautosomal copies are distinct physical loci that collapse onto one FULL104 Ensembl address; summing them would merge two chromosomes' counts
par_y_x_y_locus_collision_against_full104_address,ENSG00000214717,2,ENSG00000214717.11|ENSG00000214717.11_PAR_Y,ZBED1,RETAINED_UNRESOLVED,X and Y pseudoautosomal copies are distinct physical loci that collapse onto one FULL104 Ensembl address; summing them would merge two chromosomes' counts
par_y_x_y_locus_collision_against_full104_address,ENSG00000223274,2,ENSG00000223274.6|ENSG00000223274.6_PAR_Y,RNA5SP498,RETAINED_UNRESOLVED,X and Y pseudoautosomal copies are distinct physical loci that collapse onto one FULL104 Ensembl address; summing them would merge two chromosomes' counts
par_y_x_y_locus_collision_against_full104_address,ENSG00000223484,2,ENSG00000223484.7|ENSG00000223484.7_PAR_Y,TRPC6P,RETAINED_UNRESOLVED,X and Y pseudoautosomal copies are distinct physical loci that collapse onto one FULL104 Ensembl address; summing them would merge two chromosomes' counts
par_y_x_y_locus_collision_against_full104_address,ENSG00000223511,2,ENSG00000223511.7|ENSG00000223511.7_PAR_Y,AL683807.1,RETAINED_UNRESOLVED,X and Y pseudoautosomal copies are distinct physical loci that collapse onto one FULL104 Ensembl address; summing them would merge two chromosomes' counts
par_y_x_y_locus_collision_against_full104_address,ENSG00000223571,2,ENSG00000223571.6|ENSG00000223571.6_PAR_Y,DHRSX-IT1,RETAINED_UNRESOLVED,X and Y pseudoautosomal copies are distinct physical loci that collapse onto one FULL104 Ensembl address; summing them would merge two chromosomes' counts
par_y_x_y_locus_collision_against_full104_address,ENSG00000223773,2,ENSG00000223773.7|ENSG00000223773.7_PAR_Y,CD99P1,RETAINED_UNRESOLVED,X and Y pseudoautosomal copies are distinct physical loci that collapse onto one FULL104 Ensembl address; summing them would merge two chromosomes' counts
par_y_x_y_locus_collision_against_full104_address,ENSG00000225661,2,ENSG00000225661.7|ENSG00000225661.7_PAR_Y,RPL14P5,RETAINED_UNRESOLVED,X and Y pseudoautosomal copies are distinct physical loci that collapse onto one FULL104 Ensembl address; summing them would merge two chromosomes' counts
par_y_x_y_locus_collision_against_full104_address,ENSG00000226179,2,ENSG00000226179.6|ENSG00000226179.6_PAR_Y,LINC00685,RETAINED_UNRESOLVED,X and Y pseudoautosomal copies are distinct physical loci that collapse onto one FULL104 Ensembl address; summing them would merge two chromosomes' counts
par_y_x_y_locus_collision_against_full104_address,ENSG00000227159,2,ENSG00000227159.8|ENSG00000227159.8_PAR_Y,DDX11L16,RETAINED_UNRESOLVED,X and Y pseudoautosomal copies are distinct physical loci that collapse onto one FULL104 Ensembl address; summing them would merge two chromosomes' counts
par_y_x_y_locus_collision_against_full104_address,ENSG00000228410,2,ENSG00000228410.6|ENSG00000228410.6_PAR_Y,ELOCP24,RETAINED_UNRESOLVED,X and Y pseudoautosomal copies are distinct physical loci that collapse onto one FULL104 Ensembl address; summing them would merge two chromosomes' counts
par_y_x_y_locus_collision_against_full104_address,ENSG00000228572,2,ENSG00000228572.7|ENSG00000228572.7_PAR_Y,AL954722.1,RETAINED_UNRESOLVED,X and Y pseudoautosomal copies are distinct physical loci that collapse onto one FULL104 Ensembl address; summing them would merge two chromosomes' counts
par_y_x_y_locus_collision_against_full104_address,ENSG00000229232,2,ENSG00000229232.6|ENSG00000229232.6_PAR_Y,KRT18P53,RETAINED_UNRESOLVED,X and Y pseudoautosomal copies are distinct physical loci that collapse onto one FULL104 Ensembl address; summing them would merge two chromosomes' counts
par_y_x_y_locus_collision_against_full104_address,ENSG00000230542,2,ENSG00000230542.6|ENSG00000230542.6_PAR_Y,LINC00102,RETAINED_UNRESOLVED,X and Y pseudoautosomal copies are distinct physical loci that collapse onto one FULL104 Ensembl address; summing them would merge two chromosomes' counts
par_y_x_y_locus_collision_against_full104_address,ENSG00000234622,2,ENSG00000234622.6|ENSG00000234622.6_PAR_Y,AL683807.2,RETAINED_UNRESOLVED,X and Y pseudoautosomal copies are distinct physical loci that collapse onto one FULL104 Ensembl address; summing them would merge two chromosomes' counts
par_y_x_y_locus_collision_against_full104_address,ENSG00000234958,2,ENSG00000234958.6|ENSG00000234958.6_PAR_Y,FABP5P13,RETAINED_UNRESOLVED,X and Y pseudoautosomal copies are distinct physical loci that collapse onto one FULL104 Ensembl address; summing them would merge two chromosomes' counts
par_y_x_y_locus_collision_against_full104_address,ENSG00000236017,2,ENSG00000236017.8|ENSG00000236017.8_PAR_Y,ASMTL-AS1,RETAINED_UNRESOLVED,X and Y pseudoautosomal copies are distinct physical loci that collapse onto one FULL104 Ensembl address; summing them would merge two chromosomes' counts
par_y_x_y_locus_collision_against_full104_address,ENSG00000236871,2,ENSG00000236871.7|ENSG00000236871.7_PAR_Y,LINC00106,RETAINED_UNRESOLVED,X and Y pseudoautosomal copies are distinct physical loci that collapse onto one FULL104 Ensembl address; summing them would merge two chromosomes' counts
par_y_x_y_locus_collision_against_full104_address,ENSG00000237040,2,ENSG00000237040.6|ENSG00000237040.6_PAR_Y,DPH3P2,RETAINED_UNRESOLVED,X and Y pseudoautosomal copies are distinct physical loci that collapse onto one FULL104 Ensembl address; summing them would merge two chromosomes' counts
par_y_x_y_locus_collision_against_full104_address,ENSG00000237531,2,ENSG00000237531.6|ENSG00000237531.6_PAR_Y,AL672277.1,RETAINED_UNRESOLVED,X and Y pseudoautosomal copies are distinct physical loci that collapse onto one FULL104 Ensembl address; summing them would merge two chromosomes' counts
par_y_x_y_locus_collision_against_full104_address,ENSG00000237801,2,ENSG00000237801.6|ENSG00000237801.6_PAR_Y,AMD1P2,RETAINED_UNRESOLVED,X and Y pseudoautosomal copies are distinct physical loci that collapse onto one FULL104 Ensembl address; summing them would merge two chromosomes' counts
par_y_x_y_locus_collision_against_full104_address,ENSG00000265658,2,ENSG00000265658.6|ENSG00000265658.6_PAR_Y,MIR3690,RETAINED_UNRESOLVED,X and Y pseudoautosomal copies are distinct physical loci that collapse onto one FULL104 Ensembl address; summing them would merge two chromosomes' counts
par_y_x_y_locus_collision_against_full104_address,ENSG00000270726,2,ENSG00000270726.6|ENSG00000270726.6_PAR_Y,AJ271736.1,RETAINED_UNRESOLVED,X and Y pseudoautosomal copies are distinct physical loci that collapse onto one FULL104 Ensembl address; summing them would merge two chromosomes' counts
par_y_x_y_locus_collision_against_full104_address,ENSG00000275287,2,ENSG00000275287.5|ENSG00000275287.5_PAR_Y,RF00017,RETAINED_UNRESOLVED,X and Y pseudoautosomal copies are distinct physical loci that collapse onto one FULL104 Ensembl address; summing them would merge two chromosomes' counts
par_y_x_y_locus_collision_against_full104_address,ENSG00000277120,2,ENSG00000277120.5|ENSG00000277120.5_PAR_Y,MIR6089,RETAINED_UNRESOLVED,X and Y pseudoautosomal copies are distinct physical loci that collapse onto one FULL104 Ensembl address; summing them would merge two chromosomes' counts
par_y_x_y_locus_collision_against_full104_address,ENSG00000280767,2,ENSG00000280767.3|ENSG00000280767.3_PAR_Y,AL732314.4,RETAINED_UNRESOLVED,X and Y pseudoautosomal copies are distinct physical loci that collapse onto one FULL104 Ensembl address; summing them would merge two chromosomes' counts
par_y_x_y_locus_collision_against_full104_address,ENSG00000281849,2,ENSG00000281849.3|ENSG00000281849.3_PAR_Y,AL732314.6,RETAINED_UNRESOLVED,X and Y pseudoautosomal copies are distinct physical loci that collapse onto one FULL104 Ensembl address; summing them would merge two chromosomes' counts
symbol_maps_to_multiple_distinct_ensembl_ids,ALG1L9P,2,ENSG00000248671.7|ENSG00000254978.2,ALG1L9P,RETAINED_UNRESOLVED,symbol is not a usable join key; join on Ensembl identity only
symbol_maps_to_multiple_distinct_ensembl_ids,ATXN7,2,ENSG00000285258.1|ENSG00000163635.18,ATXN7,RETAINED_UNRESOLVED,symbol is not a usable join key; join on Ensembl identity only
symbol_maps_to_multiple_distinct_ensembl_ids,BMS1P21,2,ENSG00000283913.1|ENSG00000283101.1,BMS1P21,RETAINED_UNRESOLVED,symbol is not a usable join key; join on Ensembl identity only
symbol_maps_to_multiple_distinct_ensembl_ids,BMS1P4,2,ENSG00000271816.1|ENSG00000242338.6,BMS1P4,RETAINED_UNRESOLVED,symbol is not a usable join key; join on Ensembl identity only
symbol_maps_to_multiple_distinct_ensembl_ids,CCDC39,2,ENSG00000284862.1|ENSG00000145075.12,CCDC39,RETAINED_UNRESOLVED,symbol is not a usable join key; join on Ensembl identity only
symbol_maps_to_multiple_distinct_ensembl_ids,CTSLP2,2,ENSG00000280913.2|ENSG00000266217.2,CTSLP2,RETAINED_UNRESOLVED,symbol is not a usable join key; join on Ensembl identity only
symbol_maps_to_multiple_distinct_ensembl_ids,CYB561D2,2,ENSG00000114395.10|ENSG00000271858.5,CYB561D2,RETAINED_UNRESOLVED,symbol is not a usable join key; join on Ensembl identity only
symbol_maps_to_multiple_distinct_ensembl_ids,DIABLO,2,ENSG00000284934.1|ENSG00000184047.17,DIABLO,RETAINED_UNRESOLVED,symbol is not a usable join key; join on Ensembl identity only
symbol_maps_to_multiple_distinct_ensembl_ids,DNAJC9-AS1,2,ENSG00000236756.4|ENSG00000227540.1,DNAJC9-AS1,RETAINED_UNRESOLVED,symbol is not a usable join key; join on Ensembl identity only
symbol_maps_to_multiple_distinct_ensembl_ids,DUXAP8,2,ENSG00000206195.10|ENSG00000271672.1,DUXAP8,RETAINED_UNRESOLVED,symbol is not a usable join key; join on Ensembl identity only
symbol_maps_to_multiple_distinct_ensembl_ids,ELFN2,2,ENSG00000243902.6|ENSG00000166897.14,ELFN2,RETAINED_UNRESOLVED,symbol is not a usable join key; join on Ensembl identity only
symbol_maps_to_multiple_distinct_ensembl_ids,GOLGA8M,2,ENSG00000188626.6|ENSG00000261480.1,GOLGA8M,RETAINED_UNRESOLVED,symbol is not a usable join key; join on Ensembl identity only
symbol_maps_to_multiple_distinct_ensembl_ids,GUSBP9,2,ENSG00000215630.6|ENSG00000235558.3,GUSBP9,RETAINED_UNRESOLVED,symbol is not a usable join key; join on Ensembl identity only
symbol_maps_to_multiple_distinct_ensembl_ids,H2BFS,2,ENSG00000274559.3|ENSG00000234289.5,H2BFS,RETAINED_UNRESOLVED,symbol is not a usable join key; join on Ensembl identity only
symbol_maps_to_multiple_distinct_ensembl_ids,HOXC5,2,ENSG00000273046.1|ENSG00000172789.3,HOXC5,RETAINED_UNRESOLVED,symbol is not a usable join key; join on Ensembl identity only
symbol_maps_to_multiple_distinct_ensembl_ids,HSPA14,2,ENSG00000284024.2|ENSG00000187522.15,HSPA14,RETAINED_UNRESOLVED,symbol is not a usable join key; join on Ensembl identity only
symbol_maps_to_multiple_distinct_ensembl_ids,IGF2,2,ENSG00000167244.19|ENSG00000284779.1,IGF2,RETAINED_UNRESOLVED,symbol is not a usable join key; join on Ensembl identity only
symbol_maps_to_multiple_distinct_ensembl_ids,IPO5P1,2,ENSG00000269837.1|ENSG00000284428.1,IPO5P1,RETAINED_UNRESOLVED,symbol is not a usable join key; join on Ensembl identity only
symbol_maps_to_multiple_distinct_ensembl_ids,ITFG2-AS1,2,ENSG00000255669.2|ENSG00000258325.2,ITFG2-AS1,RETAINED_UNRESOLVED,symbol is not a usable join key; join on Ensembl identity only
symbol_maps_to_multiple_distinct_ensembl_ids,KBTBD11-OT1,2,ENSG00000283239.1|ENSG00000253696.2,KBTBD11-OT1,RETAINED_UNRESOLVED,symbol is not a usable join key; join on Ensembl identity only
symbol_maps_to_multiple_distinct_ensembl_ids,LINC-PINT,2,ENSG00000226380.9|ENSG00000231721.7,LINC-PINT,RETAINED_UNRESOLVED,symbol is not a usable join key; join on Ensembl identity only
symbol_maps_to_multiple_distinct_ensembl_ids,LINC00484,2,ENSG00000229694.6|ENSG00000235641.4,LINC00484,RETAINED_UNRESOLVED,symbol is not a usable join key; join on Ensembl identity only
symbol_maps_to_multiple_distinct_ensembl_ids,LINC00941,2,ENSG00000235884.4|ENSG00000285517.1,LINC00941,RETAINED_UNRESOLVED,symbol is not a usable join key; join on Ensembl identity only
symbol_maps_to_multiple_distinct_ensembl_ids,LINC01115,2,ENSG00000272342.1|ENSG00000237667.6,LINC01115,RETAINED_UNRESOLVED,symbol is not a usable join key; join on Ensembl identity only
symbol_maps_to_multiple_distinct_ensembl_ids,LINC01238,2,ENSG00000237940.3|ENSG00000261186.2,LINC01238,RETAINED_UNRESOLVED,symbol is not a usable join key; join on Ensembl identity only
symbol_maps_to_multiple_distinct_ensembl_ids,LINC01297,2,ENSG00000274827.4|ENSG00000225255.6,LINC01297,RETAINED_UNRESOLVED,symbol is not a usable join key; join on Ensembl identity only
symbol_maps_to_multiple_distinct_ensembl_ids,LINC01422,2,ENSG00000223704.1|ENSG00000235271.5,LINC01422,RETAINED_UNRESOLVED,symbol is not a usable join key; join on Ensembl identity only
symbol_maps_to_multiple_distinct_ensembl_ids,LINC01481,2,ENSG00000257815.5|ENSG00000257613.1,LINC01481,RETAINED_UNRESOLVED,symbol is not a usable join key; join on Ensembl identity only
