source,target,score,source_idx,target_idx
SMG1,UPF3A,999,2370,2135
SMURF2,TGFBR1,999,2542,1576
SNAP25,SYT1,999,2734,1988
SNX1,SNX2,999,2302,991
SNX1,SNX6,999,2302,2148
SNX1,VPS29,999,2302,2021
SNX2,SNX6,999,991,2148
SNX2,VPS29,999,991,2021
SQSTM1,UBC,999,1054,2043
SRRM1,SRRM2,999,40,2351
SRRM1,UPF3A,999,40,2135
STAT1,STAT3,999,481,2505
STK24,STRN,999,2113,316
STRN,STRN3,999,316,2142
STX12,STX6,999,47,221
STX12,VTI1A,999,47,1741
STX16,STX6,999,2783,221
STX16,VPS45,999,2783,173
STX16,VTI1A,999,2783,1741
STX6,VTI1A,999,221,1741
STX7,STX8,999,1200,2455
SUPT20H,SUPT3H,999,2068,1134
SUPT20H,TRRAP,999,2068,1327
SUPT3H,TRRAP,999,1134,1327
SYK,TYROBP,999,1564,2687
SYK,VAV1,999,1564,2650
TAB2,TNF,999,1220,1098
TAB2,UBC,999,1220,2043
TAF1,TAF2,999,2907,1495
TAF1,TAF3,999,2907,1637
TANK,TBK1,999,452,1970
TANK,TRAF3,999,452,2238
TAP1,TAP2,999,1108,1107
TBK1,TRAF3,999,1970,2238
TBL1X,TBL1XR1,999,2875,717
TENT4A,ZCCHC7,999,902,1546
TENT4B,ZCCHC7,999,2393,1546
TGFB1,TGFBR1,999,2695,1576
TGFB1,TGFBR2,999,2695,568
TGFBR1,TGFBR2,999,1576,568
THOC1,THOC2,999,2573,2928
TLR1,TLR2,999,788,880
TLR2,TLR4,999,880,1594
TNF,TNFRSF1A,999,1098,1897
TNF,TNFRSF1B,999,1098,11
TNFRSF1A,TNFRSF1B,999,1897,11
TRAPPC10,TRAPPC9,999,2822,1511
TRAPPC11,TRAPPC12,999,896,288
TRAPPC11,TRAPPC8,999,896,2596
TRAPPC12,TRAPPC8,999,288,2596
TREM2,TYROBP,999,1126,2687
TXN,TXNIP,999,1583,170
UBC,UBE2K,999,2043,792
UPF2,UPF3A,999,1639,2135
USP12,WDR20,999,2056,2236
USP9Y,UTY,999,2945,2946
VPS29,VPS35L,999,2021,2373
VPS39,VPS41,999,2262,1282
VPS50,VPS53,999,1320,2433
VPS53,VPS54,999,2433,357
WASL,WIPF1,999,1357,466
WASL,WIPF2,999,1357,2501
WTAP,ZC3H13,999,1235,2079
XAF1,XIAP,999,2450,2929
XRCC4,XRCC5,999,964,508
A2M,LRP1,998,1904,1962
AATF,WDR43,998,2494,309
ABI1,ABL1,998,1650,1618
ABI1,SOS1,998,1650,322
AFDN,CTNND1,998,1240,1814
AHCTF1,NUP98,998,286,1770
ALOX5,ALOX5AP,998,1667,2061
AP2B1,ARRB1,998,2488,1839
APBA1,APP,998,1550,2796
APC,BTRC,998,983,1730
APOC2,LPL,998,2701,1412
APP,CLU,998,2796,1425
ARHGAP35,RHOA,998,2703,601
ARHGEF11,GNA13,998,194,2543
ARHGEF6,GIT2,998,2933,2018
ARHGEF7,GIT2,998,2127,2018
ARID1A,ARID2,998,45,1940
ARPC2,WASL,998,511,1357
ARPC3,WASL,998,2020,1357
ARRB1,GRK2,998,1839,1827
ARRB2,MAP2K4,998,2446,2457
ASPH,RYR2,998,1456,277
ATF2,MAPK14,998,467,1120
ATF2,MAPK8,998,467,1668
ATG10,ATG5,998,962,1173
ATG7,FOXO1,998,549,2069
ATM,XRCC5,998,1863,508
ATP6V0A1,ATP6V1B2,998,2506,1413
ATXN2,PABPC1,998,2023,1479
ATXN7,SUPT3H,998,622,1134
BCL2,SOD1,998,2627,2799
BCL2L1,NLRP1,998,2750,2449
BRAF,HSP90AB1,998,1376,1133
C3,C4A,998,2649,1101
C3,C4B,998,2649,1102
C3,ITGB2,998,2649,2826
C4A,CD46,998,1101,247
C4B,CD46,998,1102,247
CCL2,CX3CR1,998,2486,580
CCR1,CCR5,998,592,593
CDC42,PAK2,998,31,750
CELF1,HNRNPC,998,1810,2136
CLEC7A,TLR2,998,1906,880
CLTC,GAK,998,2528,758
CREB1,FOS,998,501,2201
CREB1,JUN,998,501,101
CREBBP,PPARG,998,2352,551
CSTF3,PCF11,998,1795,1850
CSTF3,WDR33,998,1795,419
CTNNA1,CTNND1,998,1008,1814
CTNNA2,CTNNB1,998,382,583
CTNNB1,FOXO3,998,583,1177
CTNNB1,HIF1A,998,583,2181
CTNNB1,PECAM1,998,583,2540
CTNNB1,SMAD2,998,583,2610
CTNNB1,SMAD4,998,583,2615
CTNNB1,SMARCA4,998,583,2660
CTNNB1,TBL1X,998,583,2875
CTTNBP2,STRN3,998,1353,2142
DDX6,TNRC6A,998,1875,2380
DICER1,TNRC6A,998,2226,2380
DNM2,HCLS1,998,2659,652
DUSP16,MAPK8,998,1908,1668
E2F3,RB1,998,1085,2084
EAF2,ELL,998,655,2672
EEF1A1,RPS2,998,1151,2350
EIF1,EIF4A1,998,2502,2451
EP300,NCOA2,998,2857,1462
EP300,NFKB1,998,2857,846
EP300,STAT1,998,2857,481
EPC1,TRRAP,998,1658,1327
FNBP1L,WASL,998,136,1357
FOS,MAF,998,2201,2420
FOS,NFATC2,998,2201,2781
GBE1,PYGL,998,634,2164
GRB2,PIK3R1,998,2550,941
HCLS1,TJP1,998,652,2247
HEXA,HEXB,998,2319,947
HIBADH,HIBCH,998,1271,479
HIF1A,HSP90AB1,998,2181,1133
HLA-A,HLA-C,998,1091,1095
HLA-B,HLA-C,998,1096,1095
HMGB1,TLR2,998,2060,880
HSP90AA1,HSPA1B,998,2235,1100
HSP90AB1,NR3C1,998,1133,1016
HSPA1B,TLR2,998,1100,880
ICE1,ICE2,998,901,2295
IFNAR1,STAT1,998,2805,481
IFNAR2,STAT1,998,2803,481
IFNGR2,JAK1,998,2806,107
IGF1R,IRS2,998,2344,2124
IL10RB,JAK1,998,2804,107
IL1B,TNF,998,407,1098
IL6ST,JAK1,998,932,107
IRS2,PIK3R1,998,2124,941
ITGB1,TLN2,998,1660,2298
JAK3,STAT3,998,2670,2505
JARID2,MTF2,998,1077,134
JUN,MAPK1,998,101,2835
JUN,NFATC2,998,101,2781
KAT6A,KAT6B,998,1435,1693
KCNQ3,KCNQ5,998,1505,1150
KRIT1,RAP1B,998,1314,1975
LCP2,PLCG2,998,1037,2421
MAF,NFE2L2,998,2420,470
MAGI2,PTEN,998,1310,1706
MAP2K4,MAP3K5,998,2457,1206
MAP2K4,MAP3K7,998,2457,1165
MDM2,NUMB,998,1976,2198
MKLN1,RANBP9,998,1366,1076
MOB1A,STK3,998,378,1476
MORF4L1,TRRAP,998,2330,1327
MPHOSPH8,TASOR,998,2047,616
MT-ATP6,MT-CO1,998,2951,2949
MT-CO1,MT-ND3,998,2949,2953
MT-CO2,MT-ND3,998,2950,2953
MTA3,RBBP4,998,326,59
MTREX,TENT4B,998,929,2393
NCK1,PAK1,998,683,1844
NCOA2,NR3C1,998,1462,1016
NCOA2,PPARG,998,1462,551
NCOR1,NCOR2,998,2461,2041
NCOR2,RBPJ,998,2041,782
NCOR2,TBL1X,998,2041,2875
NIPBL,PDS5A,998,917,793
NIPBL,WAPL,998,917,1702
NOTCH2,RBPJ,998,165,782
NPLOC4,UBC,998,2568,2043
OTULIN,UBC,998,908,2043
PABPC1,SMG1,998,1479,2370
PDCD6IP,SDCBP,998,574,1452
PIK3CA,PIK3CB,998,721,685
PIK3CA,PIK3CD,998,721,6
PIK3CB,PIK3CD,998,685,6
PLCG2,VAV1,998,2421,2650
PPP2CA,PPP2R2B,998,1002,1021
PRKACB,PRKAR2A,998,123,598
PRPF40A,RBM25,998,444,2196
RAF1,YWHAB,998,552,2771
RAF1,YWHAH,998,552,2846
RHOA,ROCK2,998,601,293
RNGTT,RNMT,998,1163,2588
RPL10,RPL26,998,2941,2453
RPL10,RPL28,998,2941,2717
RPL10,RPL34,998,2941,852
RPL10,RPS24,998,2941,1696
RPL10,RPS27A,998,2941,345
RPL10,RPS29,998,2941,2159
RPL17,RPL37A,998,2613,509
RPL17,RPLP1,998,2613,2315
RPL17,RPS29,998,2613,2159
RPL26,RPLP1,998,2453,2315
RPL26,RPS27,998,2453,185
RPL28,RPS27,998,2717,185
RPL28,RPS27A,998,2717,345
RPL3,RPL37,998,2854,921
RPL3,RPS29,998,2854,2159
RPS27A,UBC,998,345,2043
RPS27A,UBE2K,998,345,792
RYBP,YY1,998,631,2231
SCFD1,STX18,998,2141,766
SEC24B,SEC31A,998,853,823
SH3GLB1,UVRAG,998,124,1841
SKI,SMAD4,998,2,2615
SKIL,SMAD3,998,711,2310
SLMAP,STRN3,998,619,2142
SMAD2,TGFBR2,998,2610,568
SMAD3,TGFBR2,998,2310,568
SMAD4,TGFBR1,998,2615,1576
SNAP23,STX6,998,2266,221
SNAP25,STXBP5,998,2734,1218
SRRM1,UPF2,998,40,1639
STAT3,STAT5B,998,2505,2504
TAB2,TNFRSF1A,998,1220,1897
TBK1,TNF,998,1970,1098
TBK1,TNFRSF1A,998,1970,1897
TNF,UBC,998,1098,2043
TRRAP,USP22,998,1327,2468
UBC,UBE2D2,998,2043,1010
YWHAE,YWHAZ,998,2435,1480
AP2B1,CLTC,997,2488,2528
APOE,SORL1,997,2699,1879
APOE,TREM2,997,2699,1126
ARHGEF1,RHOA,997,2697,601
ARIH2,CUL5,997,599,1862
ATP6V0E1,ATP6V1A,997,1043,646
ATP6V0E1,ATP6V1C1,997,1043,1484
ATP6V0E1,ATP6V1H,997,1043,1446
ATXN3,RAD23B,997,2221,1581
CAPZA1,CAPZA2,997,156,1352
CBL,SYK,997,1877,1564
CBL,VAV1,997,1877,2650
CCL3,CCL4,997,2491,2492
CCR1,CXCL8,997,592,814
CD4,HLA-DRA,997,1900,1103
CD74,HLA-DQB1,997,1026,1106
CD81,CD9,997,1766,1896
CDC42,FMNL1,997,31,2510
CDC42,FNBP1L,997,31,136
CDK6,RB1,997,1318,2084
CKAP5,SLAIN2,997,1806,798
CNOT1,TNRC6A,997,2404,2380
CREBBP,HTT,997,2352,764
CREBBP,NCOA2,997,2352,1462
CRK,FRS2,997,2436,1979
CRK,PTK2,997,2436,1512
CTNNB1,TBL1XR1,997,583,717
CTTNBP2,STRN,997,1353,316
CTTNBP2NL,STK24,997,154,2113
CTTNBP2NL,STRN,997,154,316
CYFIP1,EIF4E,997,2243,843
DCAF7,DYRK1A,997,2536,2813
DHX9,EWSR1,997,224,2841
EEF1A1,RPS3,997,1151,1840
ELP2,ELP4,997,2603,1793
EP300,ESR1,997,2857,1223
EP300,PPARG,997,2857,551
EP400,MORF4L1,997,2045,2330
EPB41,GYPC,997,51,415
EPC1,MORF4L1,997,1658,2330
EPC2,TRRAP,997,438,1327
EPS15,ITSN1,997,92,2808
EPS15,ITSN2,997,92,299
EXOC5,EXOC6B,997,2172,374
FAF1,UBXN2B,997,91,1451
FBXW7,JUN,997,876,101
FGFR1OP2,STRN3,997,1924,2142
FGFR1OP2,TRAF3IP3,997,1924,249
FOXO3,HIF1A,997,1177,2181
GDI2,RAB1A,997,1633,363
GNAS,GNG2,997,2784,2165
HCLS1,WASL,997,652,1357
HDAC4,RUNX2,997,536,1135
HLA-C,LILRB1,997,1095,2716
HLA-DMB,HLA-DPA1,997,1109,1111
HLA-DMB,HLA-DRB1,997,1109,1104
HLA-E,LILRB1,997,1092,2716
HSP90AA1,HSP90AB1,997,2235,1133
IGF1R,INSR,997,2344,2651
IKBKB,KEAP1,997,1436,2658
IL1B,TNFRSF1A,997,407,1897
IL6,TNFRSF1A,997,1264,1897
ITGA9,ITGB1,997,578,1660
ITGB1,PTK2,997,1660,1512
JAK3,STAT5B,997,2670,2504
JUN,SMAD3,997,101,2310
LUC7L,RBM25,997,2348,2196
LY96,TLR2,997,1465,880
MECP2,NCOR1,997,2940,2461
MT-ND1,NDUFA10,997,2947,537
MT-ND5,NDUFA10,997,2955,537
MYH9,S100A4,997,2850,183
MYO9B,RHOA,997,2668,601
NCK1,VAV1,997,683,2650
NCOA1,NCOA2,997,300,1462
NCOA1,NR3C1,997,300,1016
NCOA1,STAT6,997,300,1961
NCOA2,NCOA3,997,1462,2774
NGLY1,RAD23B,997,563,1581
NOL10,WDR43,997,292,309
NR3C1,PTGES3,997,1016,1959
PABPC1,TNRC6A,997,1479,2380
PIK3C3,RUBCN,997,2605,753
PIK3C3,ULK2,997,2605,2465
PIK3R1,PTEN,997,941,1706
PRKN,RPS27A,997,1238,345
PSMD14,SEM1,997,453,1324
PSMD14,UBC,997,453,2043
RPL10,RPL17,997,2941,2613
RPL10,RPS28,997,2941,2652
RPL17,RPL37,997,2613,921
RPL17,RPS14,997,2613,1027
RPL3,RPS27,997,2854,185
RPL3,RPS27A,997,2854,345
SKI,SMAD2,997,2,2610
SMAD3,SMURF2,997,2310,2542
SMAD3,TRIM33,997,2310,160
SNX6,VPS29,997,2148,2021
SRSF10,SRSF4,997,39,52
STAG2,WAPL,997,2930,1702
STK24,STRN3,997,2113,2142
STX6,STX7,997,221,1200
TAF2,TAF3,997,1495,1637
TANK,TNFRSF1A,997,452,1897
TNF,TNFRSF10B,997,1098,1416
UBC,USP7,997,2043,2356
UBC,USP8,997,2043,2278
ABI1,ABI2,996,1650,494
ABL1,CBL,996,1618,1877
AMBRA1,UVRAG,996,1805,1841
ANK2,EPB41,996,855,51
ANK3,EPB41,996,1673,51
APAF1,BCL2L1,996,2001,2750
APOE,SNCA,996,2699,836
ARID2,SMARCC1,996,1940,596
ARMC8,WDR26,996,684,265
ATXN2,ITPR1,996,2023,543
ATXN3,ITPR1,996,2221,543
ATXN3,PRKN,996,2221,1238
ATXN3,UBC,996,2221,2043
BCL2,ITPR1,996,2627,543
BPTF,RBBP4,996,2547,59
CDK19,MED12L,996,1181,699
CDK8,MED15,996,2055,2833
CEBPB,EP300,996,2778,2857
CREB1,MECP2,996,501,2940
CTNNB1,PKM,996,583,2318
CTTNBP2NL,PPP2CA,996,154,1002
DAAM1,RHOA,996,2176,601
DDX5,DHX9,996,2541,224
DLG1,PTEN,996,752,1706
DPYD,TYMP,996,139,2868
EPS15,FCHO2,996,92,946
EXOC2,TBK1,996,1059,1970
FNIP1,FNIP2,996,999,883
G3BP1,TIAL1,996,1029,1751
GAB2,PIK3R1,996,1846,941
GLDN,NRCAM,996,2281,1345
GSN,WASL,996,1599,1357
GSPT1,PABPC1,996,2363,1479
HIF1A,PKM,996,2181,2318
HNRNPC,HNRNPU,996,2136,283
HSP90B1,LRP1,996,2008,1962
IKBKB,MAP3K7,996,1436,1165
IKBKB,MAVS,996,1436,2725
IL1B,IL6,996,407,1264
IL1B,NFKB1,996,407,846
IL6,JAK1,996,1264,107
ITGB1,SPP1,996,1660,830
JAK1,STAT6,996,107,1961
KPNB1,NUP153,996,2519,1080
KSR1,MAP2K1,996,2470,2309
LAMP1,RPTOR,996,2132,2566
MAP3K8,NFKB1,996,1653,846
MAPK1,STAT3,996,2835,2505
MAPKAP1,RPTOR,996,1610,2566
MED12L,MED13,996,699,2533
NDUFAF2,NDUFS4,996,936,926
NEDD4L,UBC,996,2620,2043
NUP153,NUP160,996,1080,1812
NUP153,RANBP2,996,1080,403
PABPC1,TNRC6C,996,1479,2559
PCGF5,RYBP,996,1713,631
PDGFB,PDGFC,996,2853,881
PDS5B,STAG2,996,2065,2930
PPARG,XPR1,996,551,220
PPP1CB,PPP1R12B,996,308,240
PPP1R12A,ROCK1,996,1989,2589
PPP2CA,STK24,996,1002,2113
RANBP9,WDR26,996,1076,265
RAP1A,RAPGEF2,996,153,884
RNF38,UBE2D2,996,1545,1010
RPL17,RPS27,996,2613,185
RPS27A,UBE2D2,996,345,1010
SCARB1,TLR2,996,2042,880
SCARB1,TLR4,996,2042,1594
SCARB2,TLR2,996,817,880
SCARB2,TLR4,996,817,1594
SF3B1,SRRM2,996,484,2351
SLMAP,STK24,996,619,2113
SMAD4,TGFBR2,996,2615,568
SMARCA2,SS18,996,1516,2595
SMARCA4,SS18,996,2660,2595
SNAP23,STX12,996,2266,47
STRN3,TRAF3IP3,996,2142,249
STX7,VTI1A,996,1200,1741
STX8,VTI1A,996,2455,1741
TANK,TNF,996,452,1098
TLR1,TLR4,996,788,1594
TRAPPC10,TRAPPC8,996,2822,2596
TRAPPC8,TRAPPC9,996,2596,1511
UBC,UBQLN1,996,2043,1556
UBC,UIMC1,996,2043,1047
ACTB,ARID1A,995,1248,45
ARHGDIB,RHOA,995,1911,601
ARHGEF6,PAK1,995,2933,1844
ARHGEF7,PAK1,995,2127,1844
ASXL1,SUZ12,995,2753,2483
ATM,MDM2,995,1863,1976
ATP6V0A1,ATP6V0E1,995,2506,1043
ATXN2,RBFOX1,995,2023,2355
BCL2,BNIP3L,995,2627,1422
CAB39,STK24,995,526,2113
CACNA1A,CACNB4,995,2662,441
CCDC93,VPS35L,995,411,2373
CCND3,RBL2,995,1128,2398
CD14,TLR4,995,1013,1594
CD74,HLA-DRB1,995,1026,1104
CD81,ITGB1,995,1766,1660
CD81,SCARB1,995,1766,2042
CDC42,TIAM1,995,31,2798
CDK8,MED12L,995,2055,699
CDKN1A,FOXO3,995,1122,1177
CELF1,RALY,995,1810,2756
CREB1,PRKACB,995,501,123
CREBBP,FOXO3,995,2352,1177
CREBBP,KMT2A,995,2352,1874
CREBBP,SMAD3,995,2352,2310
CTNNB1,TJP1,995,583,2247
CTTNBP2,PPP2CA,995,1353,1002
CTTNBP2,STK24,995,1353,2113
CYLD,UBC,995,2395,2043
DDX3X,EIF4E,995,2893,843
DNAJC3,EIF2AK2,995,2107,318
EEF1A1,RPL3,995,1151,2854
EEF1A1,RPL5,995,1151,132
EEF1A1,RPS6,995,1151,1531
EEF1A1,RPS8,995,1151,82
EIF1,EIF3A,995,2502,1748
EIF3A,RPS3,995,1748,1840
FAM126A,TTC7B,995,1265,2216
FBXW7,FLI1,995,876,1883
FCGR2A,SYK,995,199,1564
FGFR1OP2,STK24,995,1924,2113
FOS,STAT3,995,2201,2505
FOXO3,MDM2,995,1177,1976
FOXO3,SMAD3,995,1177,2310
FRS2,SOS1,995,1979,322
G3BP1,PABPC1,995,1029,1479
GAPDH,GPI,995,1898,2682
GATAD2A,MTA3,995,2674,326
GNA12,LPAR1,995,1243,1584
GSK3B,PSEN1,995,650,2197
HNRNPM,ZNF207,995,2653,2485
HTT,ITPR1,995,764,543
HTT,ZDHHC17,995,764,1986
IL6,JAK2,995,1264,1520
JUN,STAT3,995,101,2505
KAT2B,NCOA1,995,558,300
KPNA4,KPNB1,995,707,2519
KPNA6,KPNB1,995,57,2519
LATS1,LIMD1,995,1221,590
LILRB1,RPL5,995,2716,132
LY86,LY96,995,1070,1465
MAP2K4,MAP3K1,995,2457,933
MAPK1,MAPK14,995,2835,1120
MAPK8,NFATC3,995,1668,2407
MAX,MGA,995,2186,2261
MICU1,MICU3,995,1687,1404
MT-ATP6,MT-ND3,995,2951,2953
MTREX,PAPOLA,995,929,2227
MTREX,ZFC3H1,995,929,1982
NCOR1,NR3C1,995,2461,1016
NPLOC4,UBAC2,995,2568,2114
P2RX4,P2RX7,995,2033,2032
PAPOLA,ZCCHC7,995,2227,1546
PAPOLG,ZCCHC7,995,349,1546
PIK3CA,PTEN,995,721,1706
PPP2CA,TRAF3IP3,995,1002,249
PPP2R2A,PPP2R2D,995,1421,1762
PPP2R2A,PPP2R5C,995,1421,2233
PTEN,PTK2,995,1706,1512
RPL10,RPL37,995,2941,921
RPL17,RPLP2,995,2613,1763
SARNP,THOC1,995,1957,2573
SEC11A,SPCS3,995,2335,894
SMURF2,UBC,995,2542,2043
SQSTM1,TBK1,995,1054,1970
SRSF7,TRA2B,995,321,736
STAM2,UBC,995,442,2043
STK24,TRAF3IP3,995,2113,249
STRN,TRAF3IP3,995,316,249
STX12,STX8,995,47,2455
SUPT3H,USP22,995,1134,2468
TLK1,TLK2,995,460,2534
ADD1,EPB41,994,763,51
ANAPC5,TRIM33,994,2034,160
AQR,SRRM2,994,2252,2351
ARID2,SMARCA2,994,1940,1516
AUTS2,PCGF5,994,1297,1713
BIN1,SYNJ1,994,416,2801
BLNK,SH3KBP1,994,1724,2880
BRAF,YWHAB,994,1376,2771
BRAF,YWHAE,994,1376,2435
BTBD9,FAF1,994,1125,91
BTBD9,UBXN7,994,1125,749
CBL,UBC,994,1877,2043
CBL,UBE2D2,994,1877,1010
CCR1,CXCL10,994,592,816
CD4,HLA-DRB1,994,1900,1104
CD47,SCARB1,994,645,2042
CD47,SCARB2,994,645,817
CD74,HLA-DMA,994,1026,1110
CD74,HLA-DQA1,994,1026,1105
CDC27,TRIM33,994,2516,160
CDC42,DOCK7,994,31,105
CDK19,CDK8,994,1181,2055
CDK19,ZC3H13,994,1181,2079
CEBPB,CEBPD,994,2778,1441
CEBPB,DDIT3,994,2778,1965
CLEC7A,LGALS3,994,1906,2167
CLOCK,EP300,994,805,2857
CREBBP,JUN,994,2352,101
CTNNB1,PPARG,994,583,551
CTTNBP2,CTTNBP2NL,994,1353,154
CWC27,SF3B1,994,938,484
CXCL8,IL1B,994,814,407
DAP3,MRPS28,994,191,1467
DDX17,DDX5,994,2852,2541
DPP6,KCND2,994,1386,1354
DYNC1H1,PAFAH1B1,994,2234,2440
EEF1A1,RPL6,994,1151,2026
EIF1,EIF4B,994,2502,1953
EIF3E,RPS3,994,1488,1840
EIF4A1,EIF4A2,994,2451,738
EP300,SMAD4,994,2857,2615
ERC1,IKBKB,994,1891,1436
ESR1,PIK3R1,994,1223,941
FOXO3,YWHAZ,994,1177,1480
FUS,TNPO1,994,2386,945
G3BP1,RASA1,994,1029,965
HIF1A,STAT3,994,2181,2505
HLA-B,HLA-E,994,1096,1092
HLA-DMA,HLA-DPB1,994,1110,1112
HNRNPF,HNRNPH1,994,1665,1052
HSP90AA1,LRP1,994,2235,1962
HSPA1A,HSPA1B,994,1099,1100
IGF1R,PIK3R1,994,2344,941
IL1RAPL1,PTPRD,994,2887,1526
IL6,NFKB1,994,1264,846
IL6,TNF,994,1264,1098
INTS6,PPP1CB,994,2095,308
INTS6,ZMYND8,994,2095,2773
INTS6,ZNF592,994,2095,2336
ISG15,MX1,994,0,2818
ITGAV,TGFB1,994,477,2695
JUN,NFKB1,994,101,846
LAMP1,MIOS,994,2132,1255
LAMP1,WDR59,994,2132,2417
LPXN,PTK2B,994,1815,1424
LUC7L,SNRNP70,994,2348,2707
MAP3K14,TRAF3,994,2511,2238
MDM2,RPS27A,994,1976,345
MECP2,RCOR1,994,2940,2237
MED13,TRIP4,994,2533,2304
MED13,ZC3H13,994,2533,2079
MED14,ZC3H13,994,2891,2079
MED15,TRIP4,994,2833,2304
MED15,ZC3H13,994,2833,2079
MED27,TRIP4,994,1622,2304
MED27,ZC3H13,994,1622,2079
MTREX,PAPOLG,994,929,349
NBAS,STX18,994,294,766
NCOA1,NCOA3,994,300,2774
NFKBIA,UBE2D2,994,2152,1010
NSMAF,TNFRSF1A,994,1453,1897
NUP98,TPR,994,1770,230
OSBPL11,OSBPL9,994,667,93
OTULIN,SNX27,994,908,182
PPFIA1,PPP2CA,994,1832,1002
PPFIA2,PPP2CA,994,1990,1002
PPP1R12A,RHOA,994,1989,601
PPP3CA,PPP3CB,994,845,1690
PPP3CB,PPP3CC,994,1690,1415
PTK2,RB1CC1,994,1512,1445
RAC1,TRIO,994,1252,906
RBM25,SNRNP70,994,2196,2707
RCOR1,TRIP4,994,2237,2304
RPS27A,UBA6,994,345,809
SEC24D,SEC31A,994,857,823
SOD1,SOD2,994,2799,1234
STAM,STAM2,994,1644,442
STAM,UBC,994,1644,2043
ADAR,DICER1,993,188,2226
AKT3,PHLPP1,993,282,2626
APAF1,BCL2,993,2001,2627
APAF1,HSP90AA1,993,2001,2235
APP,SNCA,993,2796,836
ARID1A,SS18,993,45,2595
ARMC8,RANBP9,993,684,1076
ATP6V0E1,ATP6V1B2,993,1043,1413
ATXN2,ATXN3,993,2023,2221
ATXN2,DDX6,993,2023,1875
BCLAF1,THRAP3,993,1205,68
BRAF,YWHAG,993,1376,1304
BRAF,YWHAH,993,1376,2846
BTRC,FBXW11,993,1730,1039
CCL5,CX3CR1,993,2490,580
CD74,HLA-DPA1,993,1026,1111
CDK19,MED14,993,1181,2891
CHD8,CTNNB1,993,2137,583
CLASP2,CLIP1,993,573,2037
COP1,CUL4A,993,213,2131
CREBBP,ESR1,993,2352,1223
CREBBP,FOXO1,993,2352,2069
CTNNB1,FBXW11,993,583,1039
CTNNB1,YWHAZ,993,583,1480
CUL1,UBE2D2,993,1381,1010
CYFIP1,RAC1,993,2243,1252
DDX6,XRN1,993,1875,691
DNMT3A,MPHOSPH8,993,301,2047
EEF1A1,RPSA,993,1151,581
EIF2AK2,IFIT1,993,318,1711
EIF3A,RPS2,993,1748,2350
ERBB4,STAT5B,993,506,2504
ERBB4,WWOX,993,506,2419
ESR1,HSP90AB1,993,1223,1133
ESR1,NCOR2,993,1223,2041
EXOC4,EXOC6B,993,1368,374
FLOT1,FLOT2,993,1094,2474
GAPDH,HTT,993,1898,764
GATAD2B,MTA3,993,184,326
GRB2,NCK1,993,2550,683
HLA-A,PDIA3,993,1091,2269
HLA-DPB1,HLA-DRA,993,1112,1103
HNRNPH1,HNRNPM,993,1052,2653
HSP90AB1,RAF1,993,1133,552
IFIT1,ISG15,993,1711,0
IGF1R,PTPN1,993,2344,2779
IL6R,STAT3,993,187,2505
IL6ST,JAK2,993,932,1520
ITCH,UBC,993,2757,2043
JUN,MAF,993,101,2420
JUN,SPI1,993,101,1809
KEAP1,PTMA,993,2658,528
KPNB1,RANBP2,993,2519,403
LYN,VAV1,993,1448,2650
MAP3K1,MAPK8,993,933,1668
MAST2,PTEN,993,86,1706
MBD2,RBBP4,993,2616,59
MPRIP,RHOA,993,2463,601
NAA15,NAA25,993,865,2024
NCOA2,THRB,993,1462,561
NFKB1,TLR4,993,846,1594
NUP153,NUP214,993,1080,1619
PRKACB,RYR2,993,123,277
RANBP2,XPO1,993,403,352
RBM25,SRRM2,993,2196,2351
RPL10,RPLP2,993,2941,1763
RPS11,WDR43,993,2709,309
RPS27A,SMURF2,993,345,2542
RPS27A,STAM,993,345,1644
RTN3,RTN4,993,1820,344
SH3BP2,VAV1,993,762,2650
STAM2,USP8,993,442,2278
SUZ12,YY1,993,2483,2231
UBA6,UBC,993,809,2043
WRN,XRCC5,993,1430,508
AHCTF1,RANBP2,992,286,403
AMBRA1,CUL4A,992,1805,2131
AP2B1,ARRB2,992,2488,2446
AP2B1,ITSN1,992,2488,2808
ARHGAP5,RHOA,992,2146,601
ATF2,CREBBP,992,467,2352
ATG5,BCL2L1,992,1173,2750
ATG5,WDFY3,992,1173,824
ATRN,MGRN1,992,2724,2353
BIN1,DNM2,992,416,2659
CAPZB,DCTN4,992,26,1028
CD14,TLR2,992,1013,880
CDC42,EXOC1,992,31,806
CDC42,PIK3R1,992,31,941
CEP128,CEP170,992,2209,280
CFLAR,ITCH,992,490,2757
CNTRL,NIN,992,1597,2163
CSF1R,SPI1,992,1025,1809
CUL1,FBXW8,992,1381,2029
CWC27,SRRM2,992,938,2351
CYLD,THOC2,992,2395,2928
DDX17,ESR1,992,2852,1223
DDX3X,XPO1,992,2893,352
DENND5A,RAB6A,992,1774,1837
DHX9,HNRNPC,992,224,2136
DMD,SNTG1,992,2889,1443
DMD,UTRN,992,2889,1216
DMXL2,WDR7,992,2283,2618
DPYSL2,NUMB,992,1423,2198
EEF1A1,RPL9,992,1151,791
EEF1A1,RPS11,992,1151,2709
EPN2,ITSN1,992,2464,2808
FOS,MAPK1,992,2201,2835
FOXO3,PTK2,992,1177,1512
FOXO3,SMAD2,992,1177,2610
FUS,SOD1,992,2386,2799
GNA12,GNA13,992,1243,2543
GNAI2,GNAI3,992,605,147
GNAS,GNB4,992,2784,722
GRB2,WIPF1,992,2550,466
